0.122071, 0.171296, 0.380474, -0.238794, -0.648252, -0.287035, -0.403164, -0.096276, 0.287035, -0.308756, -0.253985, 0.292411, 0.213552
1.102745, 0.856462, -0.092302, 0.162174, 1.522122, -0.012430, -1.677441, 0.954710, 0.012430, 0.999616, -0.469546, 0.495667, 0.622356
0.618956, 0.137339, -0.530987, -0.153389, -0.038118, -0.362692, 0.180102, -0.191028, 0.362692, 0.329429, -0.283423, 0.288496, 0.364297
-0.818389, -0.201242, 0.180264, -0.443423, 0.468965, -0.673017, -2.591683, 0.674642, 0.673017, -0.336016, -0.239017, 3.237439, 0.188309
0.455405, 0.184116, -0.722469, 0.145850, -0.320948, -0.110579, -0.651219, 0.025231, 0.110579, 0.119516, -0.736847, -0.062111, -0.006910
-0.067978, 0.283703, 0.069090, 0.390312, 0.421195, -0.116877, 0.000283, 0.168249, 0.116877, -0.322794, 0.660578, 0.304670, -0.044298
-0.108524, 0.323063, 0.000989, 0.288952, 0.072962, -0.049649, -0.477976, 0.050685, 0.049649, -0.544664, -0.465635, -0.297823, 0.260479
0.294981, -0.512980, 0.234516, -0.968308, 1.534308, -2.260098, -0.792637, 0.006618, 2.260098, -1.084984, 3.109425, 1.517362, 0.894598
-0.048262, 0.237969, -0.089155, 0.135370, -0.074445, -0.065180, -0.483775, -0.693434, 0.065180, 0.300437, -0.162759, -0.097028, 0.481708
1.948332, 0.823500, -1.187454, 1.271105, 0.720913, -0.114631, -0.103610, -0.435595, 0.114631, 0.561187, 0.319287, -0.340255, -1.581573
-0.256253, 0.211826, -0.044844, 0.223929, 0.185668, 0.009953, -0.606937, -0.200214, -0.009953, -0.333789, -0.382269, -0.282443, 0.387418
0.897344, -0.555225, 0.029210, 0.375433, -0.214737, 0.586916, 0.318337, 0.520129, -0.586916, 0.613652, 1.293336, 0.829383, -0.479026
-0.106449, 0.089779, -0.162584, -0.023083, -0.015272, -0.011091, -0.032742, -0.336893, 0.011091, 0.089480, 0.032639, -0.011017, 0.163157
0.179024, 0.341243, 0.170481, -1.259764, 1.167844, -0.068463, 0.627240, 1.250121, 0.068463, 1.571328, -0.547351, -0.453881, 0.303575
-0.014045, 0.197780, 0.265870, -0.006124, -0.385834, -0.167641, -0.070478, 0.039903, 0.167641, 0.049589, -0.042535, 0.328598, -0.041252
1.842977, 1.486449, 0.269110, 1.060760, 2.478979, -1.048056, -2.706311, -2.402192, 1.048056, 2.179006, 0.216333, 0.007729, -0.113872
-0.175364, 0.097916, 0.176380, 0.066479, 0.129237, -0.101554, -0.223965, -0.012090, 0.101554, -0.232552, -0.078843, -0.065153, 0.102489
0.113334, -0.321452, 0.707220, -0.308879, 0.450830, -0.960724, 11.588638, 0.101820, 0.960724, 0.074205, -0.749747, 1.488422, -0.323103
-0.264865, -1.004499, -0.036678, -0.290273, -0.393387, -0.054480, 0.794032, 0.320744, 0.054480, 0.027636, -0.366098, 0.520610, 0.359003
0.656026, -0.553910, 0.554615, 1.158136, -1.060015, 1.664696, 0.897858, 0.013505, -1.664696, -0.820466, 0.173090, -2.410441, -1.150490
-0.371091, 0.221107, 0.187563, -0.057494, 0.185772, -0.167007, 0.126402, -0.109716, 0.167007, -0.108192, -0.226554, -0.129151, 0.120550
2.070583, 0.694037, 2.608099, 3.764203, -0.411129, 0.956872, -0.507803, -0.954075, -0.956872, -1.015749, -3.300304, 2.181445, 2.444763
-0.092795, 0.086857, 0.054758, 0.055835, 0.071833, -0.147497, -0.242504, -0.161193, 0.147497, -0.072631, -0.340614, -0.193340, -0.014583
0.476895, -6.700240, -0.329398, -0.055383, -1.101330, 0.162078, 0.352054, 4.673026, -0.162078, -3.097342, -1.153522, 0.707946, -0.212052
-0.226316, -0.122756, 0.276537, 0.143387, 0.026774, -0.134488, 0.092289, 0.041947, 0.134488, -0.276460, 0.332599, -0.247675, 0.344848
