-0.015638, 0.128800, -1.001775, -0.003646, 0.078796
-0.141131, 2.556898, 0.969182, 0.285286, -0.000558
-0.061291, 0.081785, -0.999184, 0.140482, 0.048983
-0.183387, 0.083052, 1.031784, 0.034146, 0.013915
-0.106966, 0.116869, 1.026636, 0.162111, 0.008217
-0.116036, -0.019260, 1.027105, 0.156969, -0.007137
0.110084, -0.005488, 0.942551, -2.720130, -0.088273
-0.024028, 0.160489, -1.002340, -0.072783, 0.039260
-0.057237, -0.034296, 1.026552, 0.182556, 0.000340
0.050948, 0.181892, -0.912387, -0.167211, -2.538058
-0.060308, -2.548110, 1.082648, 0.292174, 0.014292
0.007422, 0.101049, -0.995314, 0.047720, 0.062883
-0.146726, -0.012929, 0.937510, 0.194463, 2.623008
0.067565, -2.300647, -1.026753, 0.054667, 2.713386
0.061653, 0.109726, -0.999877, -0.067138, 0.077508
-0.075820, 0.072418, 0.938953, 0.190720, 2.619460
-0.060226, -0.025174, 1.114236, 0.026295, -2.639241
0.254480, -0.009662, -0.992087, -2.724543, -2.660993
0.080421, 0.099742, -0.996231, 0.253365, 0.053503
-0.104009, 0.005443, 1.027917, -0.054961, -0.007985
0.035992, 0.136342, -1.086853, -0.043880, 2.698032
0.019929, -0.049156, 0.857886, -2.334043, 2.529782
-0.139776, 0.028931, 0.933199, 0.156575, 2.655565
-0.039886, 2.618886, -0.963879, -0.063857, -2.567629
-3.035407, 0.222269, -0.782756, 0.997536, 0.112478
-3.084745, 0.145253, -0.783216, 0.739177, 0.107752
0.033643, 0.010631, 1.113362, 0.294537, -2.632958
-3.409995, 2.808255, 1.175407, 0.963105, 0.054947
-0.267874, 0.186822, -0.916760, 2.356875, 0.144128
0.038781, 0.041441, -0.996352, -0.090931, 0.068695
-0.270915, -2.380290, 1.161340, 2.629221, 0.088764
-3.140433, 0.241807, -0.787181, 0.823795, 0.108485
0.140025, -0.206510, 0.949930, -2.593088, -0.080306
-0.014478, -0.020916, 1.028488, 0.321651, -0.022199
0.063811, 0.124589, -1.001273, 0.039899, 0.053984
-0.049460, -0.006190, 1.025295, 0.246062, -0.003677
-0.027215, 0.043756, -0.992857, -0.302613, 0.052035
0.079955, 0.121835, -0.912281, 0.132966, -2.527564
-0.065731, -0.072895, 1.019442, 0.119256, -0.023119
-0.162879, 0.114956, 1.028977, 0.146750, -0.002979
-0.141371, 0.008926, 1.029837, 0.168253, -0.009928
0.104472, -0.138241, 0.950153, -2.354121, -0.056132
0.007000, 2.425486, 0.890553, -2.473452, -0.086007
0.033374, 0.086146, -0.998112, 0.155547, 0.062212
0.052611, 0.094092, -0.996256, 0.097564, 0.064494
-0.134947, -0.034418, 1.024065, 0.211999, -0.013555
